   1000.00  0.921392
   1038.00  0.921608
   1076.00  0.921788
   1114.00  0.921872
   1152.00  0.921877
   1190.00  0.921817
   1228.00  0.921705
   1266.00  0.921588
   1304.00  0.921458
   1342.00  0.921254
   1380.00  0.920979
   1418.00  0.920626
   1456.00  0.920200
   1494.00  0.919710
   1532.00  0.919154
   1570.00  0.918483
   1608.00  0.917674
   1646.00  0.916713
   1684.00  0.915543
   1722.00  0.914162
   1760.00  0.912521
   1798.00  0.910478
   1836.00  0.907880
   1874.00  0.904349
   1912.00  0.899311
   1950.00  0.891575
   1988.00  0.877413
   2026.00  0.822840
   2064.00  0.695949
   2102.00  0.646892
   2140.00  0.693411
   2178.00  0.728095
   2216.00  0.744178
   2254.00  0.754866
   2292.00  0.762728
   2330.00  0.768777
   2368.00  0.773512
   2406.00  0.777171
   2444.00  0.779782
   2482.00  0.781053
   2520.00  0.778892
   2558.00  0.735429
   2596.00  0.767651
   2634.00  0.774375
   2672.00  0.778914
   2710.00  0.782479
   2748.00  0.785418
   2786.00  0.787788
   2824.00  0.789637
   2862.00  0.790645
   2900.00  0.784241
   2938.00  0.784773
   2976.00  0.788438
   3014.00  0.790798
   3052.00  0.792748
   3090.00  0.794333
   3128.00  0.795063
   3166.00  0.791704
   3204.00  0.790597
   3242.00  0.794855
   3280.00  0.796621
   3318.00  0.798114
   3356.00  0.799497
   3394.00  0.800797
   3432.00  0.802016
   3470.00  0.803164
   3508.00  0.804271
   3546.00  0.805333
   3584.00  0.806339
   3622.00  0.807317
   3660.00  0.808263
   3698.00  0.809167
   3736.00  0.810048
   3774.00  0.810904
   3812.00  0.811729
   3850.00  0.812534
   3888.00  0.813307
   3926.00  0.814064
   3964.00  0.814801
   4002.00  0.815517
   4040.00  0.816220
   4078.00  0.816894
   4116.00  0.817558
   4154.00  0.818209
   4192.00  0.818842
   4230.00  0.819462
   4268.00  0.820064
   4306.00  0.820656
   4344.00  0.821229
   4382.00  0.821793
   4420.00  0.822342
   4458.00  0.822881
   4496.00  0.823407
   4534.00  0.823921
   4572.00  0.824424
   4610.00  0.824916
   4648.00  0.825399
   4686.00  0.825870
   4724.00  0.826331
   4762.00  0.826782
   4800.00  0.827223
   4838.00  0.827654
   4876.00  0.828077
   4914.00  0.828491
   4952.00  0.828896
   4990.00  0.829292
   5028.00  0.829679
   5066.00  0.830058
   5104.00  0.830427
   5142.00  0.830790
   5180.00  0.831143
   5218.00  0.831490
   5256.00  0.831828
   5294.00  0.832159
   5332.00  0.832482
   5370.00  0.832797
   5408.00  0.833104
   5446.00  0.833404
   5484.00  0.833698
   5522.00  0.833982
   5560.00  0.834261
   5598.00  0.834531
   5636.00  0.834796
   5674.00  0.835054
   5712.00  0.835305
   5750.00  0.835549
   5788.00  0.835786
   5826.00  0.836016
   5864.00  0.836240
   5902.00  0.836457
   5940.00  0.836668
   5978.00  0.836871
   6016.00  0.837069
   6054.00  0.837260
   6092.00  0.837444
   6130.00  0.837622
   6168.00  0.837793
   6206.00  0.837958
   6244.00  0.838116
   6282.00  0.838267
   6320.00  0.838413
   6358.00  0.838551
   6396.00  0.838683
   6434.00  0.838810
   6472.00  0.838930
   6510.00  0.839044
   6548.00  0.839152
   6586.00  0.839252
   6624.00  0.839347
   6662.00  0.839435
   6700.00  0.839517
   6738.00  0.839593
   6776.00  0.839661
   6814.00  0.839724
   6852.00  0.839781
   6890.00  0.839831
   6928.00  0.839876
   6966.00  0.839915
   7004.00  0.839944
   7042.00  0.839968
   7080.00  0.839986
   7118.00  0.839996
   7156.00  0.839999
   7194.00  0.839997
   7232.00  0.839986
   7270.00  0.839968
   7308.00  0.839945
   7346.00  0.839913
   7384.00  0.839876
   7422.00  0.839832
   7460.00  0.839780
   7498.00  0.839720
   7536.00  0.839655
   7574.00  0.839580
   7612.00  0.839497
   7650.00  0.839408
   7688.00  0.839312
   7726.00  0.839208
   7764.00  0.839096
   7802.00  0.838978
   7840.00  0.838849
   7878.00  0.838714
   7916.00  0.838572
   7954.00  0.838418
   7992.00  0.838256
   8030.00  0.838087
   8068.00  0.837909
   8106.00  0.837721
   8144.00  0.837525
   8182.00  0.837321
   8220.00  0.837104
   8258.00  0.836879
   8296.00  0.836646
   8334.00  0.836401
   8372.00  0.836146
   8410.00  0.835882
   8448.00  0.835608
   8486.00  0.835319
   8524.00  0.835021
   8562.00  0.834713
   8600.00  0.834394
   8638.00  0.834061
   8676.00  0.833719
   8714.00  0.833367
   8752.00  0.832996
   8790.00  0.832613
   8828.00  0.832219
   8866.00  0.831813
   8904.00  0.831388
   8942.00  0.830951
   8980.00  0.830503
   9018.00  0.830038
   9056.00  0.829552
   9094.00  0.829053
   9132.00  0.828541
   9170.00  0.828009
   9208.00  0.827456
   9246.00  0.826889
   9284.00  0.826306
   9322.00  0.825698
   9360.00  0.825068
   9398.00  0.824420
   9436.00  0.823756
   9474.00  0.823062
   9512.00  0.822343
   9550.00  0.821604
   9588.00  0.820846
   9626.00  0.820052
   9664.00  0.819226
   9702.00  0.818378
   9740.00  0.817507
   9778.00  0.816596
   9816.00  0.815647
   9854.00  0.814672
   9892.00  0.813669
   9930.00  0.812631
   9968.00  0.811554
   10006.0  0.810445
   10044.0  0.809303
   10082.0  0.808116
   10120.0  0.806840
   10158.0  0.805525
   10196.0  0.804169
   10234.0  0.802770
   10272.0  0.801248
   10310.0  0.799665
   10348.0  0.798029
   10386.0  0.796338
   10424.0  0.794517
   10462.0  0.792562
   10500.0  0.790535
   10538.0  0.788433
   10576.0  0.786231
   10614.0  0.783711
   10652.0  0.781087
   10690.0  0.778352
   10728.0  0.775499
   10766.0  0.772196
   10804.0  0.768495
   10842.0  0.764604
   10880.0  0.760508
   10918.0  0.756166
   10956.0  0.749576
   10994.0  0.742486
   11032.0  0.734830
   11070.0  0.726531
   11108.0  0.694137
   11146.0  0.577998
   11184.0  0.368310
   11222.0  0.206427
   11260.0  0.367737
   11298.0  0.428579
   11336.0  0.434668
   11374.0  0.440666
   11412.0  0.446573
   11450.0  0.452389
   11488.0  0.452477
   11526.0  0.451455
   11564.0  0.450355
   11602.0  0.449178
   11640.0  0.447922
   11678.0  0.444786
   11716.0  0.441468
   11754.0  0.438024
   11792.0  0.434449
   11830.0  0.430727
   11868.0  0.425811
   11906.0  0.420725
   11944.0  0.415467
   11982.0  0.410037
   12020.0  0.404433
   12058.0  0.397796
   12096.0  0.390947
   12134.0  0.383908
   12172.0  0.376689
   12210.0  0.369296
   12248.0  0.360903
   12286.0  0.352220
   12324.0  0.343406
   12362.0  0.334488
   12400.0  0.325496
   12438.0  0.315378
   12476.0  0.304731
   12514.0  0.294161
   12552.0  0.283716
   12590.0  0.273439
   12628.0  0.258847
   12666.0  0.237932
   12704.0  0.218583
   12742.0  0.200833
   12780.0  0.184644
   12818.0  0.166309
   12856.0  0.123406
   12894.0  0.134109
   12932.0  0.145670
   12970.0  0.158140
   13008.0  0.171580
   13046.0  0.176106
   13084.0  0.172865
   13122.0  0.169667
   13160.0  0.166514
   13198.0  0.163405
   13236.0  0.160262
   13274.0  0.149998
   13312.0  0.140464
   13350.0  0.131615
   13388.0  0.123406
   13426.0  0.118998
   13464.0  0.131730
   13502.0  0.130423
   13540.0  0.129116
   13578.0  0.127809
   13616.0  0.126504
   13654.0  0.125201
   13692.0  0.123240
   13730.0  0.120964
   13768.0  0.118729
   13806.0  0.116537
   13844.0  0.114386
   13882.0  0.112277
   13920.0  0.110033
   13958.0  0.107804
   13996.0  0.105626
   14034.0  0.103496
   14072.0  0.101415
   14110.0  9.938135E-02
   14148.0  9.730326E-02
   14186.0  9.526822E-02
   14224.0  9.328244E-02
   14262.0  9.134497E-02
   14300.0  8.945449E-02
   14338.0  8.760978E-02
   14376.0  8.575927E-02
   14414.0  8.395057E-02
   14452.0  8.218723E-02
   14490.0  8.046797E-02
   14528.0  7.879165E-02
   14566.0  7.715726E-02
   14604.0  7.553481E-02
   14642.0  7.394712E-02
   14680.0  7.239967E-02
   14718.0  7.089125E-02
   14756.0  6.942078E-02
   14794.0  6.798714E-02
   14832.0  6.657533E-02
   14870.0  6.519030E-02
   14908.0  6.384017E-02
   14946.0  6.252392E-02
   14984.0  6.124062E-02
   15022.0  5.998925E-02
   15060.0  5.876398E-02
   15098.0  5.755820E-02
   15136.0  5.638251E-02
   15174.0  5.523594E-02
   15212.0  5.411767E-02
   15250.0  5.302683E-02
   15288.0  5.196269E-02
   15326.0  5.091443E-02
   15364.0  4.989073E-02
   15402.0  4.889200E-02
   15440.0  4.791744E-02
   15478.0  4.696639E-02
   15516.0  4.603816E-02
   15554.0  4.512894E-02
   15592.0  4.423663E-02
   15630.0  4.336560E-02
   15668.0  4.251532E-02
   15706.0  4.168508E-02
   15744.0  4.087439E-02
   15782.0  4.008264E-02
   15820.0  3.930477E-02
   15858.0  3.854378E-02
   15896.0  3.780046E-02
   15934.0  3.707437E-02
   15972.0  3.636498E-02
   16010.0  3.567185E-02
   16048.0  3.499423E-02
   16086.0  3.432796E-02
   16124.0  3.367688E-02
   16162.0  3.304049E-02
   16200.0  3.241845E-02
   16238.0  3.181035E-02
   16276.0  3.121583E-02
   16314.0  3.063374E-02
   16352.0  3.006209E-02
   16390.0  2.950308E-02
   16428.0  2.895638E-02
   16466.0  2.842169E-02
   16504.0  2.789868E-02
   16542.0  2.738703E-02
   16580.0  2.688575E-02
   16618.0  2.639356E-02
   16656.0  2.591199E-02
   16694.0  2.544076E-02
   16732.0  2.497960E-02
   16770.0  2.452826E-02
   16808.0  2.408650E-02
   16846.0  2.365361E-02
   16884.0  2.322839E-02
   16922.0  2.281210E-02
   16960.0  2.240455E-02
   16998.0  2.200550E-02
   17036.0  2.161473E-02
   17074.0  2.123205E-02
   17112.0  2.085717E-02
   17150.0  2.048864E-02
   17188.0  2.012767E-02
   17226.0  1.977409E-02
   17264.0  1.942771E-02
   17302.0  1.908835E-02
   17340.0  1.875586E-02
   17378.0  1.843007E-02
   17416.0  1.810993E-02
   17454.0  1.779597E-02
   17492.0  1.748829E-02
   17530.0  1.718673E-02
   17568.0  1.689116E-02
   17606.0  1.660144E-02
   17644.0  1.631742E-02
   17682.0  1.603863E-02
   17720.0  1.576478E-02
   17758.0  1.549629E-02
   17796.0  1.523302E-02
   17834.0  1.497488E-02
