1000 0.94443 
1038.08 0.944508 
1076.15 0.944553 
1114.23 0.944523 
1152.3 0.944431 
1190.38 0.944286 
1228.46 0.944099 
1266.53 0.943902 
1304.61 0.943689 
1342.69 0.943418 
1380.76 0.943093 
1418.84 0.942705 
1456.91 0.942258 
1494.99 0.941763 
1533.07 0.94121 
1571.14 0.940571 
1609.22 0.939824 
1647.29 0.938962 
1685.37 0.93794 
1723.45 0.936761 
1761.52 0.935372 
1799.6 0.933683 
1837.68 0.931574 
1875.75 0.928728 
1913.83 0.92475 
1951.9 0.918691 
1989.98 0.907604 
2028.06 0.838772 
2066.13 0.774213 
2104.21 0.720299 
2142.28 0.777047 
2180.36 0.80307 
2218.44 0.815166 
2256.51 0.823132 
2294.59 0.828922 
2332.67 0.833313 
2370.74 0.836689 
2408.82 0.839231 
2446.89 0.840955 
2484.97 0.841618 
2523.05 0.839455 
2561.12 0.81132 
2599.2 0.83265 
2637.27 0.837375 
2675.35 0.840528 
2713.43 0.842957 
2751.5 0.844913 
2789.58 0.846465 
2827.66 0.847567 
2865.73 0.84799 
2903.81 0.841685 
2941.88 0.843897 
2979.96 0.846342 
3018.04 0.847858 
3056.11 0.849026 
3094.19 0.849924 
3132.26 0.849834 
3170.34 0.847033 
3208.42 0.847135 
3246.49 0.849697 
3284.57 0.850746 
3322.65 0.851603 
3360.72 0.852354 
3398.8 0.853051 
3436.87 0.853699 
3474.95 0.854264 
3513.03 0.854805 
3551.1 0.855327 
3589.18 0.855775 
3627.25 0.856211 
3665.33 0.856634 
3703.41 0.856997 
3741.48 0.857355 
3779.56 0.857694 
3817.64 0.857993 
3855.71 0.858288 
3893.79 0.858549 
3931.86 0.858794 
3969.94 0.859035 
4008.02 0.859236 
4046.09 0.85944 
4084.17 0.859612 
4122.24 0.859776 
4160.32 0.859934 
4198.4 0.860062 
4236.47 0.860199 
4274.55 0.860293 
4312.62 0.860398 
4350.7 0.860473 
4388.78 0.860547 
4426.85 0.860604 
4464.93 0.860651 
4503.01 0.860688 
4541.08 0.860709 
4579.16 0.860728 
4617.23 0.860725 
4655.31 0.860725 
4693.39 0.8607 
4731.46 0.86068 
4769.54 0.860635 
4807.62 0.860595 
4845.69 0.860532 
4883.77 0.860472 
4921.84 0.860392 
4959.92 0.860313 
4998 0.860217 
5036.07 0.860118 
5074.15 0.860008 
5112.22 0.859888 
5150.3 0.859765 
5188.38 0.859626 
5226.45 0.859491 
5264.53 0.859332 
5302.6 0.859187 
5340.68 0.859008 
5378.76 0.858841 
5416.83 0.858654 
5454.91 0.858466 
5492.99 0.858271 
5531.06 0.858062 
5569.14 0.857861 
5607.21 0.857632 
5645.29 0.857414 
5683.37 0.857175 
5721.44 0.856937 
5759.52 0.856694 
5797.6 0.856434 
5835.67 0.856184 
5873.75 0.855908 
5911.82 0.855637 
5949.9 0.855359 
5987.98 0.855067 
6026.05 0.854783 
6064.13 0.854474 
6102.2 0.854169 
6140.28 0.85386 
6178.36 0.853534 
6216.43 0.853216 
6254.51 0.852879 
6292.59 0.85254 
6330.66 0.852205 
6368.74 0.851844 
6406.81 0.85149 
6444.89 0.851129 
6482.97 0.850755 
6521.04 0.850387 
6559.12 0.850003 
6597.19 0.849614 
6635.27 0.849231 
6673.35 0.848824 
6711.42 0.848419 
6749.5 0.848018 
6787.58 0.847593 
6825.65 0.847173 
6863.73 0.846752 
6901.8 0.846312 
6939.88 0.845877 
6977.96 0.845437 
7016.03 0.84498 
7054.11 0.844528 
7092.18 0.84407 
7130.26 0.843597 
7168.34 0.843128 
7206.41 0.842654 
7244.49 0.842163 
7282.57 0.841677 
7320.64 0.841188 
7358.72 0.840681 
7396.79 0.840178 
7434.87 0.839674 
7472.95 0.83915 
7511.02 0.838629 
7549.1 0.838113 
7587.17 0.83757 
7625.25 0.837031 
7663.33 0.836497 
7701.4 0.835943 
7739.48 0.835387 
7777.55 0.834834 
7815.63 0.83427 
7853.71 0.833695 
7891.78 0.833124 
7929.86 0.83255 
7967.94 0.831957 
8006.01 0.831367 
8044.09 0.83078 
8082.16 0.830172 
8120.24 0.829563 
8158.32 0.828957 
8196.39 0.828342 
8234.47 0.827713 
8272.54 0.827087 
8310.62 0.826464 
8348.7 0.825817 
8386.77 0.825172 
8424.85 0.824529 
8462.93 0.823876 
8501 0.82321 
8539.08 0.822546 
8577.15 0.821884 
8615.23 0.821202 
8653.31 0.820518 
8691.38 0.819837 
8729.46 0.819151 
8767.54 0.818446 
8805.61 0.817742 
8843.69 0.81704 
8881.76 0.816327 
8919.84 0.815602 
8957.92 0.814879 
8995.99 0.814157 
9034.07 0.813416 
9072.14 0.81267 
9110.22 0.811925 
9148.3 0.811181 
9186.37 0.810414 
9224.45 0.809646 
9262.53 0.808879 
9300.6 0.808112 
9338.68 0.807319 
9376.75 0.806526 
9414.83 0.805735 
9452.91 0.804942 
9490.98 0.804124 
9529.06 0.803307 
9567.13 0.802491 
9605.21 0.801673 
9643.29 0.800827 
9681.36 0.799981 
9719.44 0.799136 
9757.52 0.798291 
9795.59 0.797416 
9833.67 0.796541 
9871.74 0.795666 
9909.82 0.794791 
9947.9 0.793898 
9985.97 0.793 
10024 0.792103 
10062.1 0.791206 
10100.2 0.790281 
10138.3 0.789341 
10176.4 0.7884 
10214.4 0.787459 
10252.5 0.7865 
10290.6 0.785508 
10328.7 0.784516 
10366.7 0.783522 
10404.8 0.782527 
10442.9 0.781467 
10481 0.780406 
10519 0.779343 
10557.1 0.778278 
10595.2 0.777157 
10633.3 0.775995 
10671.3 0.77483 
10709.4 0.773662 
10747.5 0.772474 
10785.6 0.771132 
10823.6 0.769784 
10861.7 0.768429 
10899.8 0.767067 
10937.9 0.765444 
10976 0.76358 
11014 0.761693 
11052.1 0.759781 
11090.2 0.757845 
11128.3 0.744946 
11166.3 0.727315 
11204.4 0.704408 
11242.5 0.575153 
11280.6 0.620908 
11318.6 0.623476 
11356.7 0.625983 
11394.8 0.62843 
11432.9 0.630818 
11470.9 0.632354 
11509 0.632655 
11547.1 0.632954 
11585.2 0.63325 
11623.2 0.633544 
11661.3 0.633542 
11699.4 0.63328 
11737.5 0.63302 
11775.6 0.63276 
11813.6 0.632503 
11851.7 0.632062 
11889.8 0.631492 
11927.9 0.630924 
11965.9 0.630357 
12004 0.629791 
12042.1 0.629088 
12080.2 0.628277 
12118.2 0.627466 
12156.3 0.626655 
12194.4 0.625844 
12232.5 0.624919 
12270.5 0.623852 
12308.6 0.622783 
12346.7 0.621712 
12384.8 0.620639 
12422.8 0.619458 
12460.9 0.617975 
12499 0.616486 
12537.1 0.614988 
12575.2 0.613482 
12613.2 0.611967 
12651.3 0.607336 
12689.4 0.602524 
12727.5 0.597554 
12765.5 0.592412 
12803.6 0.587088 
